GET: lang=en, type=category, id=10, field=name -> res=Breakfast
GET: lang=ar, type=product, id=31, field=name -> res=NULL
GET: lang=ar, type=product, id=31, field=description -> res=NULL
GET: lang=ar, type=product, id=31, field=serving_size -> res=NULL
GET: lang=ar, type=category, id=18, field=name -> res=NULL
GET: lang=ar, type=product, id=32, field=name -> res=NULL
GET: lang=ar, type=product, id=32, field=description -> res=NULL
GET: lang=ar, type=product, id=32, field=serving_size -> res=NULL
GET: lang=ar, type=category, id=18, field=name -> res=NULL
GET: lang=ar, type=product, id=33, field=name -> res=NULL
GET: lang=ar, type=product, id=33, field=description -> res=NULL
GET: lang=ar, type=product, id=33, field=serving_size -> res=NULL
GET: lang=ar, type=category, id=19, field=name -> res=NULL
GET: lang=ar, type=product, id=34, field=name -> res=NULL
GET: lang=ar, type=product, id=34, field=description -> res=NULL
GET: lang=ar, type=product, id=34, field=serving_size -> res=NULL
GET: lang=ar, type=category, id=19, field=name -> res=NULL
GET: lang=ar, type=product, id=35, field=name -> res=NULL
GET: lang=ar, type=product, id=35, field=description -> res=NULL
GET: lang=ar, type=product, id=35, field=serving_size -> res=NULL
GET: lang=ar, type=category, id=19, field=name -> res=NULL
GET: lang=ar, type=product, id=36, field=name -> res=NULL
GET: lang=ar, type=product, id=36, field=description -> res=NULL
GET: lang=ar, type=product, id=36, field=serving_size -> res=NULL
GET: lang=ar, type=category, id=18, field=name -> res=NULL
GET: lang=ar, type=product, id=37, field=name -> res=NULL
GET: lang=ar, type=product, id=37, field=description -> res=NULL
GET: lang=ar, type=product, id=37, field=serving_size -> res=NULL
GET: lang=ar, type=category, id=18, field=name -> res=NULL
GET: lang=ar, type=product, id=38, field=name -> res=NULL
GET: lang=ar, type=product, id=38, field=description -> res=NULL
GET: lang=ar, type=product, id=38, field=serving_size -> res=NULL
GET: lang=ar, type=category, id=18, field=name -> res=NULL
GET: lang=ar, type=product, id=39, field=name -> res=NULL
GET: lang=ar, type=product, id=39, field=description -> res=NULL
GET: lang=ar, type=product, id=39, field=serving_size -> res=NULL
GET: lang=ar, type=category, id=18, field=name -> res=NULL
GET: lang=ar, type=product, id=40, field=name -> res=NULL
GET: lang=ar, type=product, id=40, field=description -> res=NULL
GET: lang=ar, type=product, id=40, field=serving_size -> res=NULL
GET: lang=ar, type=category, id=18, field=name -> res=NULL
GET: lang=ar, type=product, id=41, field=name -> res=NULL
GET: lang=ar, type=product, id=41, field=description -> res=NULL
GET: lang=ar, type=product, id=41, field=serving_size -> res=NULL
GET: lang=ar, type=category, id=18, field=name -> res=NULL
GET: lang=ar, type=product, id=42, field=name -> res=NULL
GET: lang=ar, type=product, id=42, field=description -> res=NULL
GET: lang=ar, type=product, id=42, field=serving_size -> res=NULL
GET: lang=ar, type=category, id=18, field=name -> res=NULL
GET: lang=ru, type=category, id=10, field=name -> res=NULL
GET: lang=ru, type=category, id=14, field=name -> res=NULL
GET: lang=ru, type=category, id=12, field=name -> res=NULL
GET: lang=ru, type=category, id=13, field=name -> res=NULL
GET: lang=ru, type=category, id=15, field=name -> res=NULL
GET: lang=ru, type=category, id=16, field=name -> res=NULL
GET: lang=ru, type=category, id=11, field=name -> res=NULL
GET: lang=ru, type=category, id=17, field=name -> res=NULL
GET: lang=ru, type=category, id=19, field=name -> res=NULL
GET: lang=ru, type=category, id=18, field=name -> res=NULL
GET: lang=ru, type=product, id=12, field=name -> res=NULL
GET: lang=ru, type=product, id=12, field=description -> res=NULL
GET: lang=ru, type=product, id=12, field=serving_size -> res=NULL
GET: lang=ru, type=category, id=10, field=name -> res=NULL
GET: lang=ru, type=allergen, id=4, field=name -> res=NULL
GET: lang=ru, type=allergen, id=1, field=name -> res=NULL
GET: lang=ru, type=allergen, id=2, field=name -> res=NULL
GET: lang=ru, type=allergen, id=3, field=name -> res=NULL
GET: lang=ru, type=product, id=13, field=name -> res=NULL
GET: lang=ru, type=product, id=13, field=description -> res=NULL
GET: lang=ru, type=product, id=13, field=serving_size -> res=NULL
GET: lang=ru, type=category, id=10, field=name -> res=NULL
GET: lang=ru, type=allergen, id=6, field=name -> res=NULL
GET: lang=ru, type=allergen, id=7, field=name -> res=NULL
GET: lang=ru, type=allergen, id=2, field=name -> res=NULL
GET: lang=ru, type=product, id=15, field=name -> res=NULL
GET: lang=ru, type=product, id=15, field=description -> res=NULL
GET: lang=ru, type=product, id=15, field=serving_size -> res=NULL
GET: lang=ru, type=category, id=10, field=name -> res=NULL
GET: lang=ru, type=allergen, id=2, field=name -> res=NULL
GET: lang=ru, type=allergen, id=3, field=name -> res=NULL
GET: lang=ru, type=product, id=14, field=name -> res=NULL
GET: lang=ru, type=product, id=14, field=description -> res=NULL
GET: lang=ru, type=product, id=14, field=serving_size -> res=NULL
GET: lang=ru, type=category, id=10, field=name -> res=NULL
GET: lang=ru, type=allergen, id=5, field=name -> res=NULL
GET: lang=ru, type=allergen, id=2, field=name -> res=NULL
GET: lang=ru, type=allergen, id=3, field=name -> res=NULL
GET: lang=ru, type=product, id=16, field=name -> res=NULL
GET: lang=ru, type=product, id=16, field=description -> res=NULL
GET: lang=ru, type=product, id=16, field=serving_size -> res=NULL
GET: lang=ru, type=category, id=10, field=name -> res=NULL
GET: lang=ru, type=allergen, id=5, field=name -> res=NULL
GET: lang=ru, type=allergen, id=3, field=name -> res=NULL
GET: lang=ru, type=product, id=23, field=name -> res=NULL
GET: lang=ru, type=product, id=23, field=description -> res=NULL
GET: lang=ru, type=product, id=23, field=serving_size -> res=NULL
GET: lang=ru, type=category, id=14, field=name -> res=NULL
GET: lang=ru, type=allergen, id=8, field=name -> res=NULL
GET: lang=ru, type=allergen, id=1, field=name -> res=NULL
GET: lang=ru, type=product, id=25, field=name -> res=NULL
GET: lang=ru, type=product, id=25, field=description -> res=NULL
GET: lang=ru, type=product, id=25, field=serving_size -> res=NULL
GET: lang=ru, type=category, id=14, field=name -> res=NULL
GET: lang=ru, type=allergen, id=8, field=name -> res=NULL
GET: lang=ru, type=product, id=24, field=name -> res=NULL
GET: lang=ru, type=product, id=24, field=description -> res=NULL
GET: lang=ru, type=product, id=24, field=serving_size -> res=NULL
GET: lang=ru, type=category, id=14, field=name -> res=NULL
GET: lang=ru, type=allergen, id=8, field=name -> res=NULL
GET: lang=ru, type=product, id=19, field=name -> res=NULL
GET: lang=ru, type=product, id=19, field=description -> res=NULL
GET: lang=ru, type=product, id=19, field=serving_size -> res=NULL
GET: lang=ru, type=category, id=12, field=name -> res=NULL
GET: lang=ru, type=allergen, id=8, field=name -> res=NULL
GET: lang=ru, type=allergen, id=1, field=name -> res=NULL
GET: lang=ru, type=product, id=20, field=name -> res=NULL
GET: lang=ru, type=product, id=20, field=description -> res=NULL
GET: lang=ru, type=product, id=20, field=serving_size -> res=NULL
GET: lang=ru, type=category, id=12, field=name -> res=NULL
GET: lang=ru, type=allergen, id=8, field=name -> res=NULL
GET: lang=ru, type=allergen, id=1, field=name -> res=NULL
GET: lang=ru, type=product, id=21, field=name -> res=NULL
GET: lang=ru, type=product, id=21, field=description -> res=NULL
GET: lang=ru, type=product, id=21, field=serving_size -> res=NULL
GET: lang=ru, type=category, id=13, field=name -> res=NULL
GET: lang=ru, type=allergen, id=8, field=name -> res=NULL
GET: lang=ru, type=product, id=22, field=name -> res=NULL
GET: lang=ru, type=product, id=22, field=description -> res=NULL
GET: lang=ru, type=product, id=22, field=serving_size -> res=NULL
GET: lang=ru, type=category, id=13, field=name -> res=NULL
GET: lang=ru, type=allergen, id=8, field=name -> res=NULL
GET: lang=ru, type=product, id=26, field=name -> res=NULL
GET: lang=ru, type=product, id=26, field=description -> res=NULL
GET: lang=ru, type=product, id=26, field=serving_size -> res=NULL
GET: lang=ru, type=category, id=15, field=name -> res=NULL
GET: lang=ru, type=allergen, id=9, field=name -> res=NULL
GET: lang=ru, type=allergen, id=1, field=name -> res=NULL
GET: lang=ru, type=product, id=28, field=name -> res=NULL
GET: lang=ru, type=product, id=28, field=description -> res=NULL
GET: lang=ru, type=product, id=28, field=serving_size -> res=NULL
GET: lang=ru, type=category, id=15, field=name -> res=NULL
GET: lang=ru, type=allergen, id=9, field=name -> res=NULL
GET: lang=ru, type=allergen, id=1, field=name -> res=NULL
GET: lang=ru, type=product, id=27, field=name -> res=NULL
GET: lang=ru, type=product, id=27, field=description -> res=NULL
GET: lang=ru, type=product, id=27, field=serving_size -> res=NULL
GET: lang=ru, type=category, id=15, field=name -> res=NULL
GET: lang=ru, type=allergen, id=9, field=name -> res=NULL
GET: lang=ru, type=product, id=29, field=name -> res=NULL
GET: lang=ru, type=product, id=29, field=description -> res=NULL
GET: lang=ru, type=product, id=29, field=serving_size -> res=NULL
GET: lang=ru, type=category, id=16, field=name -> res=NULL
GET: lang=ru, type=allergen, id=8, field=name -> res=NULL
GET: lang=ru, type=allergen, id=9, field=name -> res=NULL
GET: lang=ru, type=allergen, id=1, field=name -> res=NULL
GET: lang=ru, type=product, id=17, field=name -> res=NULL
GET: lang=ru, type=product, id=17, field=description -> res=NULL
GET: lang=ru, type=product, id=17, field=serving_size -> res=NULL
GET: lang=ru, type=category, id=11, field=name -> res=NULL
GET: lang=ru, type=allergen, id=1, field=name -> res=NULL
GET: lang=ru, type=allergen, id=2, field=name -> res=NULL
GET: lang=ru, type=product, id=18, field=name -> res=NULL
GET: lang=ru, type=product, id=18, field=description -> res=NULL
GET: lang=ru, type=product, id=18, field=serving_size -> res=NULL
GET: lang=ru, type=category, id=11, field=name -> res=NULL
GET: lang=ru, type=allergen, id=1, field=name -> res=NULL
GET: lang=ru, type=allergen, id=2, field=name -> res=NULL
GET: lang=ru, type=product, id=30, field=name -> res=NULL
GET: lang=ru, type=product, id=30, field=description -> res=NULL
GET: lang=ru, type=product, id=30, field=serving_size -> res=NULL
GET: lang=ru, type=category, id=17, field=name -> res=NULL
GET: lang=ru, type=allergen, id=4, field=name -> res=NULL
GET: lang=ru, type=allergen, id=2, field=name -> res=NULL
GET: lang=ru, type=product, id=31, field=name -> res=NULL
GET: lang=ru, type=product, id=31, field=description -> res=NULL
GET: lang=ru, type=product, id=31, field=serving_size -> res=NULL
GET: lang=ru, type=category, id=18, field=name -> res=NULL
GET: lang=ru, type=product, id=32, field=name -> res=NULL
GET: lang=ru, type=product, id=32, field=description -> res=NULL
GET: lang=ru, type=product, id=32, field=serving_size -> res=NULL
GET: lang=ru, type=category, id=18, field=name -> res=NULL
GET: lang=ru, type=product, id=33, field=name -> res=NULL
GET: lang=ru, type=product, id=33, field=description -> res=NULL
GET: lang=ru, type=product, id=33, field=serving_size -> res=NULL
GET: lang=ru, type=category, id=19, field=name -> res=NULL
GET: lang=ru, type=product, id=34, field=name -> res=NULL
GET: lang=ru, type=product, id=34, field=description -> res=NULL
GET: lang=ru, type=product, id=34, field=serving_size -> res=NULL
GET: lang=ru, type=category, id=19, field=name -> res=NULL
GET: lang=ru, type=product, id=35, field=name -> res=NULL
GET: lang=ru, type=product, id=35, field=description -> res=NULL
GET: lang=ru, type=product, id=35, field=serving_size -> res=NULL
GET: lang=ru, type=category, id=19, field=name -> res=NULL
GET: lang=ru, type=product, id=36, field=name -> res=NULL
GET: lang=ru, type=product, id=36, field=description -> res=NULL
GET: lang=ru, type=product, id=36, field=serving_size -> res=NULL
GET: lang=ru, type=category, id=18, field=name -> res=NULL
GET: lang=ru, type=product, id=37, field=name -> res=NULL
GET: lang=ru, type=product, id=37, field=description -> res=NULL
GET: lang=ru, type=product, id=37, field=serving_size -> res=NULL
GET: lang=ru, type=category, id=18, field=name -> res=NULL
GET: lang=ru, type=product, id=38, field=name -> res=NULL
GET: lang=ru, type=product, id=38, field=description -> res=NULL
GET: lang=ru, type=product, id=38, field=serving_size -> res=NULL
GET: lang=ru, type=category, id=18, field=name -> res=NULL
GET: lang=ru, type=product, id=39, field=name -> res=NULL
GET: lang=ru, type=product, id=39, field=description -> res=NULL
GET: lang=ru, type=product, id=39, field=serving_size -> res=NULL
GET: lang=ru, type=category, id=18, field=name -> res=NULL
GET: lang=ru, type=product, id=40, field=name -> res=NULL
GET: lang=ru, type=product, id=40, field=description -> res=NULL
GET: lang=ru, type=product, id=40, field=serving_size -> res=NULL
GET: lang=ru, type=category, id=18, field=name -> res=NULL
GET: lang=ru, type=product, id=41, field=name -> res=NULL
GET: lang=ru, type=product, id=41, field=description -> res=NULL
GET: lang=ru, type=product, id=41, field=serving_size -> res=NULL
GET: lang=ru, type=category, id=18, field=name -> res=NULL
GET: lang=ru, type=product, id=42, field=name -> res=NULL
GET: lang=ru, type=product, id=42, field=description -> res=NULL
GET: lang=ru, type=product, id=42, field=serving_size -> res=NULL
GET: lang=ru, type=category, id=18, field=name -> res=NULL
GET: lang=en, type=category, id=10, field=name -> res=Breakfast
GET: lang=en, type=category, id=14, field=name -> res=Chops
GET: lang=en, type=category, id=12, field=name -> res=Kofta Dishes
GET: lang=en, type=category, id=13, field=name -> res=Meat Dishes
GET: lang=en, type=category, id=15, field=name -> res=Chicken Dishes
GET: lang=en, type=category, id=16, field=name -> res=Signature Grills
GET: lang=en, type=category, id=11, field=name -> res=Soups
GET: lang=en, type=category, id=17, field=name -> res=Desserts
GET: lang=en, type=category, id=19, field=name -> res=Samovar Tea
GET: lang=en, type=category, id=18, field=name -> res=Beverages
GET: lang=en, type=product, id=12, field=name -> res=Traditional Turkish Breakfast Spread
GET: lang=en, type=product, id=12, field=description -> res=A luxurious breakfast experience featuring 4 types of cheese, a cold cuts platter, assorted olives, honey, butter, 3 varieties of jam, buttery fried eggs, french fries, sausage, traditional Turkish pastry (börek), and unlimited samovar tea.
Service information: 600 TL per person, minimum order for 2 people.
GET: lang=en, type=product, id=12, field=serving_size -> res=For 2 People
GET: lang=en, type=category, id=10, field=name -> res=Breakfast
GET: lang=en, type=allergen, id=4, field=name -> res=NULL
GET: lang=en, type=allergen, id=1, field=name -> res=NULL
GET: lang=en, type=allergen, id=2, field=name -> res=NULL
GET: lang=en, type=allergen, id=3, field=name -> res=NULL
GET: lang=en, type=product, id=13, field=name -> res=Turkish Cheese Fondue
GET: lang=en, type=product, id=13, field=description -> res=A warm and stretchy regional delicacy made with butter, special cheese, and corn flour.
